filename,mtime,last_modified
33433082528187.zip,1699189682.229763,2023-11-05 08:08:02.229763
33433082523238.zip,1684325241.129971,2023-05-17 08:07:21.129971
33433082523238.mets.xml,1684073597.711827,2023-05-14 10:13:17.711827
33433082523220.mets.xml,1684510242.571996,2023-05-19 11:30:42.571996
33433082523220.zip,1684758054.418346,2023-05-22 08:20:54.418346
33433082527494.mets.xml,1685452748.683833,2023-05-30 09:19:08.683833
33433082527494.zip,1685706638.50873,2023-06-02 07:50:38.508730
33433082523600.mets.xml,1684073527.723603,2023-05-14 10:12:07.723603
33433082523600.zip,1684325242.433417,2023-05-17 08:07:22.433417
33433082523634.zip,1695645768.077091,2023-09-25 08:42:48.077091
33433082523634.mets.xml,1695409220.86713,2023-09-22 15:00:20.867130
33433082523071.zip,1695645767.72222,2023-09-25 08:42:47.722220
33433082523071.mets.xml,1695409234.877109,2023-09-22 15:00:34.877109
33433082523006.zip,1695645766.16797,2023-09-25 08:42:46.167970
33433082523006.mets.xml,1695395814.456633,2023-09-22 11:16:54.456633
33433087359414.mets.xml,1709954186.340196,2024-03-08 22:16:26.340196
33433087359414.zip,1710161683.010802,2024-03-11 08:54:43.010802
33433087359307.mets.xml,1709954009.28903,2024-03-08 22:13:29.289030
33433087359307.zip,1710161682.117657,2024-03-11 08:54:42.117657
33433087359521.mets.xml,1709954075.24179,2024-03-08 22:14:35.241790
33433087359521.zip,1710161683.850626,2024-03-11 08:54:43.850626
33433087359539.mets.xml,1709954043.052686,2024-03-08 22:14:03.052686
33433087359539.zip,1710161682.371392,2024-03-11 08:54:42.371392
33433087359638.mets.xml,1709954206.05158,2024-03-08 22:16:46.051580
33433087359638.zip,1710161683.796527,2024-03-11 08:54:43.796527
33433087345637.mets.xml,1685102418.159211,2023-05-26 08:00:18.159211
33433087345637.zip,1685461929.706723,2023-05-30 11:52:09.706723
33433087360628.mets.xml,1709954377.281419,2024-03-08 22:19:37.281419
33433087360628.zip,1710161691.959865,2024-03-11 08:54:51.959865
33433087362830.mets.xml,1709954264.759035,2024-03-08 22:17:44.759035
33433087362830.zip,1710161706.685384,2024-03-11 08:55:06.685384
33433000182992.zip,1684667711.39705,2023-05-21 07:15:11.397050
33433000182992.mets.xml,1684443016.512471,2023-05-18 16:50:16.512471
33433000183008.mets.xml,1684451462.989079,2023-05-18 19:11:02.989079
33433000183008.zip,1684667712.785373,2023-05-21 07:15:12.785373
33433000468516.mets.xml,1695264904.266529,2023-09-20 22:55:04.266529
33433000468516.zip,1695469786.991349,2023-09-23 07:49:46.991349
33433067416853.mets.xml,1695366251.492576,2023-09-22 03:04:11.492576
33433067416853.zip,1695642537.203724,2023-09-25 07:48:57.203724
33433067277065.zip,1684756198.993852,2023-05-22 07:49:58.993852
33433067277065.mets.xml,1684537225.161843,2023-05-19 19:00:25.161843
33433067277073.zip,1684238152.049842,2023-05-16 07:55:52.049842
33433067277073.mets.xml,1684017591.578851,2023-05-13 18:39:51.578851
33433067299168.zip,1696506627.843078,2023-10-05 07:50:27.843078
33433067299168.mets.xml,1696257573.943084,2023-10-02 10:39:33.943084
33433067299176.mets.xml,1696262371.148805,2023-10-02 11:59:31.148805
33433067299176.zip,1696506628.094628,2023-10-05 07:50:28.094628
33433067299150.zip,1696506627.517481,2023-10-05 07:50:27.517481
33433067299150.mets.xml,1696257554.886903,2023-10-02 10:39:14.886903
33433067299127.zip,1704194948.054227,2024-01-02 06:29:08.054227
33433067299127.mets.xml,1703953253.769412,2023-12-30 11:20:53.769412
33433067299184.mets.xml,1696257453.809951,2023-10-02 10:37:33.809951
33433067299184.zip,1696506627.126581,2023-10-05 07:50:27.126581
33433067299101.zip,1696506626.007563,2023-10-05 07:50:26.007563
33433067299101.mets.xml,1696257542.763442,2023-10-02 10:39:02.763442
33433067299135.mets.xml,1696257597.921051,2023-10-02 10:39:57.921051
33433067299135.zip,1696506627.357869,2023-10-05 07:50:27.357869
33433067299119.zip,1696506627.019182,2023-10-05 07:50:27.019182
33433067299119.mets.xml,1696257519.191876,2023-10-02 10:38:39.191876
33433067299143.mets.xml,1696257521.34691,2023-10-02 10:38:41.346910
33433067299143.zip,1696506626.490478,2023-10-05 07:50:26.490478
33433067299192.zip,1696506627.925151,2023-10-05 07:50:27.925151
33433067299192.mets.xml,1696257490.875272,2023-10-02 10:38:10.875272
33433067299424.mets.xml,1696121708.790543,2023-09-30 20:55:08.790543
33433067299424.zip,1696333804.16866,2023-10-03 07:50:04.168660
33433067299408.mets.xml,1696265338.321934,2023-10-02 12:48:58.321934
33433067299408.zip,1696506631.830368,2023-10-05 07:50:31.830368
33433067299457.mets.xml,1696121677.916686,2023-09-30 20:54:37.916686
33433067299457.zip,1696333803.739496,2023-10-03 07:50:03.739496
33433067299465.zip,1696333803.649591,2023-10-03 07:50:03.649591
33433067299465.mets.xml,1696115731.316056,2023-09-30 19:15:31.316056
33433067299499.zip,1696333804.733961,2023-10-03 07:50:04.733961
33433067299499.mets.xml,1696115746.085774,2023-09-30 19:15:46.085774
33433067299473.mets.xml,1696265259.510366,2023-10-02 12:47:39.510366
33433067299473.zip,1696506630.769656,2023-10-05 07:50:30.769656
33433067299416.zip,1696333802.564826,2023-10-03 07:50:02.564826
33433067299416.mets.xml,1696115714.078675,2023-09-30 19:15:14.078675
33433067299481.zip,1696333804.066674,2023-10-03 07:50:04.066674
33433067299481.mets.xml,1696115752.287961,2023-09-30 19:15:52.287961
33433067299432.mets.xml,1696265307.180544,2023-10-02 12:48:27.180544
33433067299432.zip,1696506632.001018,2023-10-05 07:50:32.001018
33433067299440.mets.xml,1696265239.909373,2023-10-02 12:47:19.909373
33433067299440.zip,1696506630.764073,2023-10-05 07:50:30.764073
33433067294433.mets.xml,1684051414.908059,2023-05-14 04:03:34.908059
33433067294433.zip,1684323361.078971,2023-05-17 07:36:01.078971
33433067299341.mets.xml,1696272903.61252,2023-10-02 14:55:03.612520
33433067299341.zip,1696506630.326589,2023-10-05 07:50:30.326589
33433067299325.mets.xml,1696121714.295104,2023-09-30 20:55:14.295104
33433067299325.zip,1696333801.997822,2023-10-03 07:50:01.997822
33433067299382.mets.xml,1696115733.181569,2023-09-30 19:15:33.181569
33433067299382.zip,1696333802.928951,2023-10-03 07:50:02.928951
33433067299309.mets.xml,1696115752.660106,2023-09-30 19:15:52.660106
33433067299309.zip,1696333800.356394,2023-10-03 07:50:00.356394
33433067299358.mets.xml,1696115765.441057,2023-09-30 19:16:05.441057
33433067299358.zip,1696333803.502309,2023-10-03 07:50:03.502309
33433067299366.zip,1696333803.501991,2023-10-03 07:50:03.501991
33433067299366.mets.xml,1696121710.548398,2023-09-30 20:55:10.548398
33433067299333.zip,1696333802.524197,2023-10-03 07:50:02.524197
33433067299333.mets.xml,1696115768.181151,2023-09-30 19:16:08.181151
33433067299317.zip,1696333800.80956,2023-10-03 07:50:00.809560
33433067299317.mets.xml,1696121703.135607,2023-09-30 20:55:03.135607
33433067299390.mets.xml,1696121734.519619,2023-09-30 20:55:34.519619
33433067299390.zip,1696333805.107876,2023-10-03 07:50:05.107876
33433067299374.zip,1696333803.175406,2023-10-03 07:50:03.175406
33433067299374.mets.xml,1696121690.847671,2023-09-30 20:54:50.847671
33433067299507.zip,1696333804.943318,2023-10-03 07:50:04.943318
33433067299507.mets.xml,1696115741.348107,2023-09-30 19:15:41.348107
33433067299523.zip,1696333805.996001,2023-10-03 07:50:05.996001
33433067299523.mets.xml,1696115716.941049,2023-09-30 19:15:16.941049
33433067299549.mets.xml,1684536687.604745,2023-05-19 18:51:27.604745
33433067299549.zip,1684756244.008222,2023-05-22 07:50:44.008222
33433067299556.mets.xml,1684536675.168031,2023-05-19 18:51:15.168031
33433067299556.zip,1684756243.514975,2023-05-22 07:50:43.514975
33433067299598.mets.xml,1684536681.006347,2023-05-19 18:51:21.006347
33433067299598.zip,1684756244.317451,2023-05-22 07:50:44.317451
33433067299515.mets.xml,1696115747.887812,2023-09-30 19:15:47.887812
33433067299515.zip,1696333805.732764,2023-10-03 07:50:05.732764
33433067299580.zip,1684756243.803677,2023-05-22 07:50:43.803677
33433067299580.mets.xml,1684536647.051303,2023-05-19 18:50:47.051303
33433067299531.zip,1696333805.607923,2023-10-03 07:50:05.607923
33433067299531.mets.xml,1696115691.490662,2023-09-30 19:14:51.490662
33433067299564.zip,1684756244.181782,2023-05-22 07:50:44.181782
33433067299564.mets.xml,1684536680.369396,2023-05-19 18:51:20.369396
33433067298970.zip,1696506625.469704,2023-10-05 07:50:25.469704
33433067298970.mets.xml,1696265336.820188,2023-10-02 12:48:56.820188
33433067298988.mets.xml,1696115779.380668,2023-09-30 19:16:19.380668
33433067298988.zip,1696333799.949162,2023-10-03 07:49:59.949162
33433067298996.zip,1666008746.651105,2022-10-17 08:12:26.651105
33433067298996.mets.xml,1665748465.717987,2022-10-14 07:54:25.717987
33433067299614.mets.xml,1684051354.713206,2023-05-14 04:02:34.713206
33433067299614.zip,1684323360.754443,2023-05-17 07:36:00.754443
33433067299606.mets.xml,1684536666.428957,2023-05-19 18:51:06.428957
33433067299606.zip,1684756246.315378,2023-05-22 07:50:46.315378
33433067299622.zip,1684756244.687717,2023-05-22 07:50:44.687717
33433067299622.mets.xml,1684536661.744859,2023-05-19 18:51:01.744859
33433067299226.mets.xml,1696257458.824236,2023-10-02 10:37:38.824236
33433067299226.zip,1696506627.239652,2023-10-05 07:50:27.239652
33433067299283.zip,1696333801.344039,2023-10-03 07:50:01.344039
33433067299283.mets.xml,1696115792.873052,2023-09-30 19:16:32.873052
33433067299200.zip,1696506626.73975,2023-10-05 07:50:26.739750
33433067299200.mets.xml,1696257472.545453,2023-10-02 10:37:52.545453
33433067299291.mets.xml,1709518377.083865,2024-03-03 21:12:57.083865
33433067299291.zip,1709726108.71536,2024-03-06 06:55:08.715360
33433067299267.zip,1696506629.987863,2023-10-05 07:50:29.987863
33433067299267.mets.xml,1696257419.227554,2023-10-02 10:36:59.227554
33433067299275.mets.xml,1696262359.766233,2023-10-02 11:59:19.766233
33433067299275.zip,1696506630.013162,2023-10-05 07:50:30.013162
33433067299218.zip,1696506628.279142,2023-10-05 07:50:28.279142
33433067299218.mets.xml,1696257506.941908,2023-10-02 10:38:26.941908
33433067299234.mets.xml,1696257592.186072,2023-10-02 10:39:52.186072
33433067299234.zip,1696506631.475863,2023-10-05 07:50:31.475863
33433067299242.zip,1696506629.036118,2023-10-05 07:50:29.036118
33433067299242.mets.xml,1696257472.542583,2023-10-02 10:37:52.542583
33433067299259.mets.xml,1696257540.032811,2023-10-02 10:39:00.032811
33433067299259.zip,1696506630.216052,2023-10-05 07:50:30.216052
33433067299051.zip,1696506626.769742,2023-10-05 07:50:26.769742
33433067299051.mets.xml,1696257597.352164,2023-10-02 10:39:57.352164
33433067299002.zip,1696333798.369595,2023-10-03 07:49:58.369595
33433067299002.mets.xml,1696115775.468332,2023-09-30 19:16:15.468332
33433067299028.mets.xml,1696265316.273151,2023-10-02 12:48:36.273151
33433067299028.zip,1696506625.240522,2023-10-05 07:50:25.240522
33433067299044.zip,1696333799.389393,2023-10-03 07:49:59.389393
33433067299044.mets.xml,1696115752.757131,2023-09-30 19:15:52.757131
33433067299069.zip,1696506624.384382,2023-10-05 07:50:24.384382
33433067299069.mets.xml,1696257542.3428,2023-10-02 10:39:02.342800
33433067299077.zip,1704194947.953933,2024-01-02 06:29:07.953933
33433067299077.mets.xml,1703953248.07918,2023-12-30 11:20:48.079180
33433067299085.mets.xml,1696257522.94832,2023-10-02 10:38:42.948320
33433067299085.zip,1696506623.658792,2023-10-05 07:50:23.658792
33433067299010.zip,1696333798.854631,2023-10-03 07:49:58.854631
33433067299010.mets.xml,1696115788.497762,2023-09-30 19:16:28.497762
33433067299036.zip,1696333800.129764,2023-10-03 07:50:00.129764
33433067299036.mets.xml,1696115773.947637,2023-09-30 19:16:13.947637
33433067364764.zip,1684756374.470787,2023-05-22 07:52:54.470787
33433067364764.mets.xml,1684531661.310493,2023-05-19 17:27:41.310493
33433067366751.mets.xml,1674143756.339404,2023-01-19 10:55:56.339404
33433067366751.zip,1674393044.84183,2023-01-22 08:10:44.841830
33433067366744.zip,1696420492.440154,2023-10-04 07:54:52.440154
33433067366744.mets.xml,1696216509.632376,2023-10-01 23:15:09.632376
33433067366736.mets.xml,1684535639.021389,2023-05-19 18:33:59.021389
33433067366736.zip,1684756380.480125,2023-05-22 07:53:00.480125
33433067366678.zip,1709726202.297774,2024-03-06 06:56:42.297774
33433067366678.mets.xml,1709517744.012292,2024-03-03 21:02:24.012292
33433067364814.zip,1684756375.415719,2023-05-22 07:52:55.415719
33433067364814.mets.xml,1684535674.526513,2023-05-19 18:34:34.526513
33433067364806.zip,1665746707.028746,2022-10-14 07:25:07.028746
33433067364806.mets.xml,1665532508.454383,2022-10-11 19:55:08.454383
33433067364889.zip,1709726198.129242,2024-03-06 06:56:38.129242
33433067364889.mets.xml,1709517734.582006,2024-03-03 21:02:14.582006
33433020415604.zip,1695642164.816239,2023-09-25 07:42:44.816239
33433020415604.mets.xml,1695421299.616671,2023-09-22 18:21:39.616671
33433020445999.zip,1674392948.776847,2023-01-22 08:09:08.776847
33433020445999.mets.xml,1674143324.658352,2023-01-19 10:48:44.658352
33433056659844.zip,1696419694.604641,2023-10-04 07:41:34.604641
33433056659844.mets.xml,1696186466.236699,2023-10-01 14:54:26.236699
33433006346385.zip,1695642012.414651,2023-09-25 07:40:12.414651
33433006346385.mets.xml,1695411470.691536,2023-09-22 15:37:50.691536
33433075910764.zip,1678368560.310864,2023-03-09 08:29:20.310864
33433075910764.mets.xml,1678088228.100611,2023-03-06 02:37:08.100611
33433075910061.zip,1695644236.845006,2023-09-25 08:17:16.845006
33433075910061.mets.xml,1695385200.603052,2023-09-22 08:20:00.603052
33433075910335.zip,1696592579.453282,2023-10-06 07:42:59.453282
33433075910335.mets.xml,1696320578.704293,2023-10-03 04:09:38.704293
33433075911895.mets.xml,1696320536.27421,2023-10-03 04:08:56.274210
33433075911895.zip,1696592591.64414,2023-10-06 07:43:11.644140
33433075914410.mets.xml,1709460437.020617,2024-03-03 05:07:17.020617
33433075914410.zip,1709726920.86364,2024-03-06 07:08:40.863640
33433075910426.mets.xml,1695385219.048211,2023-09-22 08:20:19.048211
33433075910426.zip,1695644240.303817,2023-09-25 08:17:20.303817
33433075910418.mets.xml,1685599158.180843,2023-06-01 01:59:18.180843
33433075910418.zip,1685882684.81552,2023-06-04 08:44:44.815520
33433075910434.zip,1695644237.86614,2023-09-25 08:17:17.866140
33433075910434.mets.xml,1695385196.454985,2023-09-22 08:19:56.454985
33433075914667.mets.xml,1696331218.927611,2023-10-03 07:06:58.927611
33433075914667.zip,1696592613.467872,2023-10-06 07:43:33.467872
33433075914675.zip,1696592613.413218,2023-10-06 07:43:33.413218
33433075914675.mets.xml,1696331180.39102,2023-10-03 07:06:20.391020
33433075914642.mets.xml,1709470341.637029,2024-03-03 07:52:21.637029
33433075914642.zip,1709726924.078002,2024-03-06 07:08:44.078002
33433075914659.mets.xml,1696320529.551984,2023-10-03 04:08:49.551984
33433075914659.zip,1696592612.083541,2023-10-06 07:43:32.083541
33433075914071.mets.xml,1688352326.388236,2023-07-02 22:45:26.388236
33433075914071.zip,1688559798.543652,2023-07-05 08:23:18.543652
33433075976252.zip,1684324464.15878,2023-05-17 07:54:24.158780
33433075976252.mets.xml,1684062203.64486,2023-05-14 07:03:23.644860
33433075986756.mets.xml,1684511265.319697,2023-05-19 11:47:45.319697
33433075986756.zip,1684757520.415288,2023-05-22 08:12:00.415288
33433075861652.mets.xml,1671868864.043831,2022-12-24 03:01:04.043831
33433075861652.zip,1672146091.804304,2022-12-27 08:01:31.804304
33433075802011.zip,1695644204.624501,2023-09-25 08:16:44.624501
33433075802011.mets.xml,1695363171.022537,2023-09-22 02:12:51.022537
33433075801997.zip,1672058206.21829,2022-12-26 07:36:46.218290
33433075801997.mets.xml,1671857010.298811,2022-12-23 23:43:30.298811
33433075895676.mets.xml,1712378291.589155,2024-04-06 00:38:11.589155
33433075895676.zip,1712662376.573737,2024-04-09 07:32:56.573737
33433075895684.zip,1709466037.526804,2024-03-03 06:40:37.526804
33433075895684.mets.xml,1709264163.679555,2024-02-29 22:36:03.679555
33433075548432.mets.xml,1695273349.011078,2023-09-21 01:15:49.011078
33433075548432.zip,1695556040.001922,2023-09-24 07:47:20.001922
33433075922678.zip,1695644289.083159,2023-09-25 08:18:09.083159
33433075922678.mets.xml,1695410618.625,2023-09-22 15:23:38.625000
33433075920839.zip,1696592689.094363,2023-10-06 07:44:49.094363
33433075920839.mets.xml,1696330493.53324,2023-10-03 06:54:53.533240
33433075921969.zip,1696592703.066134,2023-10-06 07:45:03.066134
33433075921969.mets.xml,1696330275.208579,2023-10-03 06:51:15.208579
33433075923916.zip,1709812416.056237,2024-03-07 06:53:36.056237
33433075923916.mets.xml,1709541209.702033,2024-03-04 03:33:29.702033
33433075921035.mets.xml,1696330465.558314,2023-10-03 06:54:25.558314
33433075921035.zip,1696592693.316898,2023-10-06 07:44:53.316898
33433075924039.zip,1672146176.835075,2022-12-27 08:02:56.835075
33433075924039.mets.xml,1671915791.073098,2022-12-24 16:03:11.073098
33433075859946.mets.xml,1665540217.425662,2022-10-11 22:03:37.425662
33433075859946.zip,1665747008.458408,2022-10-14 07:30:08.458408
33433084113715.mets.xml,1695432855.201652,2023-09-22 21:34:15.201652
33433084113715.zip,1695645863.829895,2023-09-25 08:44:23.829895
33433084113806.zip,1695645864.352594,2023-09-25 08:44:24.352594
33433084113806.mets.xml,1695432856.625915,2023-09-22 21:34:16.625915
33433084112154.mets.xml,1695432934.949476,2023-09-22 21:35:34.949476
33433084112154.zip,1695645857.058828,2023-09-25 08:44:17.058828
33433084113590.zip,1709812628.608417,2024-03-07 06:57:08.608417
33433084113590.mets.xml,1709599334.373057,2024-03-04 19:42:14.373057
33433084113194.mets.xml,1695432890.032672,2023-09-22 21:34:50.032672
33433084113194.zip,1695645862.360118,2023-09-25 08:44:22.360118
