ppa_work_id,ppa_source_id,ppa_cluster_id,ppa_work_title,ppa_work_author,ppa_work_year,ppa_source,ppa_collections,recordid,oclc,locnum,author,imprint,datetype,startdate,enddate,imprintdate,place,enumcron,subjects,title
njp.32101067625879,njp.32101067625879,njp.32101067625879,"Research in China, expedition of 1903-04, under the direction of Bailey Willis. Syllabary of Chinese sounds,","Hirth, Friedrich, 1845-1927",1907,HathiTrust,['Linguistic'],8960980,25338957,,"Hirth, Friedrich,","Washington, D.C.;Carnegie institution of Washington;1907.",s,1907,    ,1907,dcu,,Phonology;Chinese language,"Research in China, expedition of 1903-04, under the direction of Bailey Willis. Syllabary of Chinese sounds"
njp.32101067683969,njp.32101067683969,njp.32101067683969,The new science and English literature in the classical period,"Duncan, Carson S. (Carson Samuel), 1879-1958",1913,HathiTrust,['Literary'],1370785,2716718,PR149.S4D8,"Duncan, Carson S.","Menasha, Wis.;George Banta Pub. Co.;1913.",s,1913,    ,1913,wiu,,"History;Early modern, 1500-1700;Literature and science;History and criticism;English literature;18th century;Science;England",The new science and English literature in the classical period
njp.32101067938645,njp.32101067938645,njp.32101067938645,The introduction of classical metres into Italian poetry and their development to the beginning of the nineteenth century ...,"Baxter, Arthur Henry, 1871-",1901,HathiTrust,"['Literary', 'Original Bibliography']",7357635,3231059,PC1541.B3,"Baxter, Arthur Henry,",Baltimore;John Murphy Company;1901.,s,1901,    ,1901,mdu,,Italian poetry;History and criticism;Italian language;Versification,The introduction of classical metres into Italian poetry and their development to the beginning of the nineteenth century
njp.32101068580891,njp.32101068580891,arnoldculturefriendships,"Culture & anarchy,","Arnold, Matthew, 1822-1888",1912,HathiTrust,['Literary'],8972724,1679096,,"Arnold, Matthew,",New York;The Macmillan company;1912.,s,1912,    ,1912,nyu,,Social conditions;Great Britain;Culture,Culture & anarchy
njp.32101068600285,njp.32101068600285,colvinjohn,John Keats;,"Colvin, Sidney, 1845-1927",1920,HathiTrust,['Literary'],8973589,4750763,PR4836.C5 1920,"Colvin, Sidney,","London;Macmillan and Co., limited;1920.",s,1920,    ,1920,enk,,"1795-1821;IsBiographical;Keats, John",John Keats;
njp.32101068767431,njp.32101068767431,njp.32101068767431,The English hymn;,"Benson, Louis F. (Louis FitzGerald), 1855-1930",1915,HathiTrust,['Literary'],1413176,2792312,BV312.B4,"Benson, Louis FitzGerald,","New York;Hodder & Stoughton, George H. Doran company;c1915",s,1915,    ,1915,nyu,,"Hymns, English;History and criticism",The English hymn;
njp.32101071985673,njp.32101071985673,njp.32101071985673,"Rhythm in English prose,","Fijn van Draat, Pieter, 1860-",1910,HathiTrust,['Literary'],8980947,4024576,PE25.A5 Hft.29,"Fijn van Draat, Pieter,",Heidelberg;C. Winter;1910.,s,1910,    ,1910,gw ,,English prose literature;Rhythm;English language;History and criticism,Rhythm in English prose
njp.32101071985822,njp.32101071985822,meiklejohnenglish,The English language;,"Meiklejohn, J. M. D. (John Miller Dow), 1830-1902",1906,HathiTrust,['Literary'],6537844,2408265,PE1111.M448,"Meiklejohn, J. M. D.",Boston;D. C. Heath & Co.;1906.,s,1906,    ,1906,mau,,History;English literature;Grammar;English language;History and criticism,The English language;
njp.32101071987570,njp.32101071987570,njp.32101071987570,The Glasgow poets :,,1903,HathiTrust,['Literary'],8981038,2093338,,,Glasgow;Edinburgh;W. Hodge;1903.,s,1903,    ,1903,stk,,"English poetry;IsBiographical;Biography;Scottish poetry;Scotland;History and criticism;Scottish authors;Glasgow;Poets, Scottish",The Glasgow poets
njp.32101072322314,njp.32101072322314,njp.32101072322314,A study of suffix rime in Otfrid's Evangelienbuch.,"Fowler, Thomas Howard",1905,HathiTrust,['Literary'],1777132,18193799,,"Fowler, Thomas Howard.",Baltimore;The Lord Baltimore press;1905.,s,1905,    ,1905,mdu,,von Weissenburg;Versification;Otfrid;German language;active 9th century,A study of suffix rime in Otfrid's Evangelienbuch
njp.32101072898230,njp.32101072898230,njp.32101072898230,"English metrists,","Omond, T. S. (Thomas Stewart), 1846-1923",1921,HathiTrust,['Literary'],1441534,491334,PE1501.O53,"Omond, T. S.",Oxford;The Clarendon press;1921.,s,1921,    ,1921,enk,,Versification;Criticism;English language,"English metrists, being a sketch of English prosodical criticism from Elizabethan times to the present day"
njp.32101072898305,njp.32101072898305,andrewswriting,Writing and reading of verse.,"Andrews, C. E. (Clarence Edward), 1883-1932",1920,HathiTrust,['Literary'],9010183,19247282,PE1505.A5,"Andrews, C. E.",New York;Appleton;1920.,s,1920,    ,1920,nyu,,Versification;Poetics,Writing and reading of verse
njp.32101072898313,njp.32101072898313,njp.32101072898313,"Rhythm in prose illustrated from authors of the nineteenth century,","Savage, Olive M.",1917,HathiTrust,"['Literary', 'Original Bibliography']",9010184,10443495,,"Savage, Olive M.",London;1917.,s,1917,    ,1917,enk,,English language;Rhythm,Rhythm in prose illustrated from authors of the nineteenth century
njp.32101072898321,njp.32101072898321,saintsburyprose,A history of English prose rhythm,"Saintsbury, George, 1845-1933",1922,HathiTrust,"['Literary', 'Original Bibliography']",9010185,549599,PE1561.S3 1922,"Saintsbury, George,","London;Macmillan and co., limited;1922.",s,1922,    ,1922,enk,,English literature;Style;Rhythm;English language;History and criticism,A history of English prose rhythm
njp.32101072898339,njp.32101072898339,njp.32101072898339,"Rhythm as a distinguishing characteristic of prose style,","Lipsky, Abram, 1872-1946",1907,HathiTrust,"['Literary', 'Original Bibliography']",1436204,5243913,BF21.A7 no. 4,"Lipsky, Abram.",New York;The Science press;1907,s,1907,    ,1907,nyu,,,Rhythm as a distinguishing characteristic of prose style
njp.32101072898438,njp.32101072898438,njp.32101072898438,Short themes;,"Nason, Arthur Huntington, 1877-1944",1910,HathiTrust,['Linguistic'],9010193,5360884,PE1413.N25,"Nason, Arthur Huntington,",New York city;The author;1910.,s,1910,    ,1910,nyu,,Rhetoric;English language,Short themes;
njp.32101072898453,njp.32101072898453,njp.32101072898453,Composition-rhetoric,"Merkley, George Earle, 1865-1904?",1913,HathiTrust,['Linguistic'],9010194,10993398,PE1408.M5 1913,"Merkley, George Earle,",New York;Newson;c1913.,s,1913,    ,1913,nyu,,Rhetoric;English language,Composition-rhetoric
njp.32101072898461,njp.32101072898461,linnessentials,"The essentials of English composition,","Linn, James Weber, 1876-1939",1912,HathiTrust,['Linguistic'],9010195,781152,PE1408.L57,"Linn, James Weber,",New York;C. Scribner's sons;1912,s,1912,    ,1912,nyu,,Rhetoric;English language,The essentials of English composition
njp.32101072898479,njp.32101072898479,njp.32101072898479,Inductive lessons in rhetoric.,"Lewis, Frances W.",1901,HathiTrust,['Linguistic'],9010196,35112640,,"Lewis, Frances W.",Boston;D.C. Heath & Co.;c1900] 1901.,t,1901,1900,1900,mau,,Rhetoric,Inductive lessons in rhetoric
njp.32101072898503,njp.32101072898503,njp.32101072898503,"A short history of English versification, from the earliest times to the present day;","Kaluza, Max, 1856-1921",1911,HathiTrust,"['Literary', 'Original Bibliography']",7684305,1698988,PE1505.K33,"Kaluza, Max,","London;G. Allen & company, ltd.;New York;The Macmillan company;1911.",s,1911,    ,1911,enk,,Versification;English language,"A short history of English versification, from the earliest times to the present day;"
njp.32101072898560,njp.32101072898560,njp.32101072898560,"The relations of philosophy and poetry in the nineteenth century,","Husbands, Hilda Winifred",1914,HathiTrust,['Literary'],9010199,41068687,,,London;Hodder and Stoughton;1914,s,1914,    ,1914,enk,,English poetry;19th and 20 century;History and criticism;1913;John Oliver Hobbes memorial essay,The relations of philosophy and poetry in the nineteenth century
njp.32101072898594,njp.32101072898594,njp.32101072898594,Our best poets :,"Maynard, Theodore, 1890-1956",1922,HathiTrust,['Literary'],7903788,1294487,PR603.M3,"Maynard, Theodore,",New York;H. Holt and Company;1922.,s,1922,    ,1922,nyu,,English poetry;American poetry;History and criticism;20th century,"Our best poets, English and American"
njp.32101072898602,njp.32101072898602,osmondmystical,"The mystical poets of the English church,","Osmond, Percy H. (Percy Herbert), b. 1872",1919,HathiTrust,['Literary'],6054799,962782,PR508.M8O8,"Osmond, Percy Herbert,",London;Society for Promoting Christian Knowledge;New York;Macmillan;1919.,s,1919,    ,1919,xx ,,"English poetry;Christian poetry, English;History and criticism;Mysticism in literature",The mystical poets of the English church
njp.32101072898669,njp.32101072898669,njp.32101072898669,"Giant hours with poet preachers,","Stidger, William L. (William Le Roy), 1886-",1918,HathiTrust,['Literary'],7706150,3449847,PR601.S6,"Stidger, William L.",New York;Cincinnati;The Abingdon press;c1918,s,1918,    ,1918,nyu,,"English poetry;IsBiographical;Poets, American;American poetry;History and criticism;20th century;Poets, English",Giant hours with poet preachers
njp.32101072898677,njp.32101072898677,sturgeonstudies,"Studies of contemporary poets,","Sturgeon, Mary C.",1920,HathiTrust,['Literary'],9010203,3788922,PR601.S7 1920,"Sturgeon, Mary C.","London;G.G. Harrap & Co., ltd.;1920",s,1920,    ,1920,enk,,English poetry;History and criticism;20th century,Studies of contemporary poets
njp.32101073050625,njp.32101073050625,njp.32101073050625,"Sudermanns' treatment of verse,","Cannon, Harry Sharp, 1886-",1922,HathiTrust,['Literary'],1198254,12234364,PT2640.Z8C3,"Cannon, Harry Sharp,","Tübingen;Printed by H. Laupp, jr.;1922.",s,1922,    ,1922,xx ,,"German language;Versification;Sudermann, Hermann;1857-1928",Sudermanns' treatment of verse
njp.32101073393850,njp.32101073393850,njp.32101073393850,"Songs and masques, with Observations in the art of English poesy, ed. by A.H. Bullen.","Campion, Thomas, 1567-1620",1903,HathiTrust,['Literary'],9014875,8278461,PR2228.S6,"Campion, Thomas,","London, A.H.;Bullen;1903.",s,1903,    ,1903,enk,,,"Songs and masques, with Observations in the art of English poesy, ed. by A.H. Bullen"
njp.32101073498014,njp.32101073498014,njp.32101073498014,The Rhetorica of Philodemus.,"Philodemus, ca. 110-ca. 40 B.C.",1920,HathiTrust,['Literary'],1643109,4670836,Q11.C9 vol. 23,"Philodeumus,",New Haven;Connecticut Academy of Arts and Sciences;1920.,s,1920,    ,1920,ctu,,"Rhetoric, Ancient",The Rhetorica of Philodemus
njp.32101074259720,njp.32101074259720,njp.32101074259720,"The Indoeuropean superstress and the evolution of verse,","Fitz-Hugh, Thomas, 1862-",1917,HathiTrust,"['Linguistic', 'Typographically Unique']",1689990,6416966,PA2338.F58,"Fitz-Hugh, Thomas,","Charlottesville, Va.;Anderson brothers;1917.",s,1917,    ,1917,vau,,Indo-European languages;Metrics and rhythmics;Versification,The Indoeuropean superstress and the evolution of verse
njp.32101074712157,njp.32101074712157,njp.32101074712157,English literature & printing from the XVth to XVIIIth century,Maggs Bros,1922,HathiTrust,['Literary'],9023583,4010055,,,London;Maggs Bros.;1922.,s,1922,    ,1922,enk,v.1-2,"Catalogs;Early modern, 1500-1700;Rare books;English literature;Bibliography;Maggs Bros",English literature & printing from the XVth to XVIIIth century
njp.32101074743434,njp.32101074743434,frankhigh,"High school exercises in grammar,","Frank, Maude Morrison, 1870-",1915,HathiTrust,['Linguistic'],9023888,19677687,,"Frank, Maude Morrison,","New York;Longmans, Green, and Co.;1915",s,1915,    ,1915,nyu,,Composition and exercises;Grammar;English language;1870-1950,High school exercises in grammar
njp.32101074756691,njp.32101074756691,kinggraduated,Graduated exercises in articulation ...,"King, Samuel Arthur",1921,HathiTrust,['Linguistic'],9024045,41229840,,"King, Samuel Arthur.",Philadelphia;Winston;1921.,s,1921,    ,1921,pau,,Phonetics;Pronunciation;English language,Graduated exercises in articulation
njp.32101074756733,njp.32101074756733,njp.32101074756733,"A tract on the present state of English pronunciation,","Bridges, Robert Seymour, 1844-1930",1913,HathiTrust,"['Linguistic', 'Literary']",124482,518013,PE1137.B7,"Bridges, Robert,",Oxford;Clarendon Press;1913.,s,1913,    ,1913,enk,,Pronunciation;English language;Spelling reform,A tract on the present state of English pronunciation
njp.32101074756774,njp.32101074756774,njp.32101074756774,The romance of words.,"Weekley, Ernest, 1865-1954",1914,HathiTrust,['Linguistic'],9024050,1868223,,"Weekley, Ernest,","New York;Dutton;1914,c1913.",t,1914,1913,1914,nyu,,Etymology;Words;English language,The romance of words
njp.32101074756790,njp.32101074756790,njp.32101074756790,"Longmans' briefer grammar,","Smith, George Jay, 1866-",1914,HathiTrust,['Linguistic'],9024051,41238112,,"Smith, George Jay,","New York [etc.;Longmans, Green and co.;1914",s,1914,    ,1914,nyu,,Grammar;English language,Longmans' briefer grammar
njp.32101074758457,njp.32101074758457,saintsburyshort,A short history of English literature,"Saintsbury, George, 1845-1933",1911,HathiTrust,['Literary'],9024081,777079219,,"Saintsbury, George,",New York;The Macmillan company;1911.,s,1911,    ,1911,nyu,,English literature;History and criticism,A short history of English literature
njp.32101074758861,njp.32101074758861,njp.32101074758861,"Flames of faith,","Stidger, William L. (William Le Roy), 1886-",1922,HathiTrust,['Literary'],9024102,6512276,PS324.S7,"Stidger, William L.","New York, Cincinnati;The Abingdon press;c1922",s,1922,    ,1922,nyu,,"1882-1937;Drinkwater, John;Poets, American;American poetry;History and criticism;20th century",Flames of faith
njp.32101074759026,njp.32101074759026,njp.32101074759026,"The influence of Seneca on Elizabethan tragedy,","Cunliffe, John William, 1865-1946",1907,HathiTrust,['Literary'],9024112,2325505,PR655.C8,"Cunliffe, John William,","New York;G.E.Stechert & co., anastatic reprint;1907.",r,1907,1893,1907,nyu,,"English and Latin;Latin and English;English drama (Tragedy);Early modern and Elizabethan, 1500-1600;History and criticism;Seneca, Lucius Annaeus;English drama;approximately 4 B.C.-65 A.D;Comparative literature",The influence of Seneca on Elizabethan tragedy
njp.32101074759349,njp.32101074759349,peerselizabethan,Elizabethan drama and its mad folk;,"Peers, E. Allison (Edgar Allison), 1891-1952",1914,HathiTrust,['Literary'],9024129,1806039,PR658.M5P4,"Peers, E. Allison","Cambridge;W. Heffer and Sons, ltd.;1914.",s,1914,    ,1914,mau,,"History;Mentally ill in literature;Psychological aspects;Early modern and Elizabethan, 1500-1600;History and criticism;Drama;16th century;Elizabeth, 1558-1603;English drama;Mental illness in literature;England;Great Britain;Literature and mental illness",Elizabethan drama and its mad folk;
njp.32101074759885,njp.32101074759885,gayleyenglishX,"English poetry,","Gayley, Charles Mills, 1858-1932",1921,HathiTrust,['Literary'],6666302,16657873,,"Gayley, Charles Mills,","New York;The Macmillan company;London;Macmillan & co., ltd.;1921.",s,1921,    ,1921,nyu,,English poetry;History and criticism,English poetry
njp.32101074759893,njp.32101074759893,njp.32101074759893,"Poetic romancers after 1850,","Elton, Oliver, 1861-1945",1915,HathiTrust,['Literary'],9024149,1406782,PR594.E5,"Elton, Oliver,","London;Pub. for the British Academy, by H. Milford;1915",s,1915,    ,1915,enk,,English poetry;History and criticism;19th century,Poetic romancers after 1850
njp.32101074759943,njp.32101074759943,brooketheology,Theology in the English poets;,"Brooke, Stopford Augustus, 1832-1916",1910,HathiTrust,['Literary'],9024151,1745483,PR508.R4B,"Brooke, Stopford Augustus,","London;J.M. Dent & sons, ltd.;New York;E.P. Dutton & co.;1910.",s,1910,    ,1910,enk,,"English poetry;1759-1796;1731-1800;Coleridge, Samuel Taylor;History and criticism;1770-1850;1772-1834;Religion in literature;Cowper, William;Wordsworth, William;Burns, Robert;19th century",Theology in the English poets;
njp.32101074876259,njp.32101074876259,arnoldculture,Culture and anarchy :,"Arnold, Matthew, 1822-1888",1903,HathiTrust,['Literary'],9025161,7065754,,"Arnold, Matthew,",Minneapolis;H.W. Wilson;1903.,s,1903,    ,1903,mnu,,Social conditions;Great Britain;Culture,Culture and anarchy
njp.32101074942879,njp.32101074942879,butcheraristotles,"Aristotle's theory of poetry and fine art,","Butcher, S. H. (Samuel Henry), 1850-1910",1902,HathiTrust,['Literary'],9025898,3043945,PN1040.A7B8,"Butcher, S. H.",London;Macmillan and co.;New York;The Macmillan company;1902.,s,1902,    ,1902,enk,,Early works to 1800;Art;Poetry;Poetics;Aesthetics;Aristotle,Aristotle's theory of poetry and fine art
