htid,filename,size_changed,modification_time,rsync_flags
wu.89035131069,89035131069.mets.xml,True,True,>f.st......
wu.89035131069,89035131069.zip,True,True,>f.st......
wu.89037965498,89037965498.mets.xml,True,True,>f.st......
wu.89037965498,89037965498.zip,True,True,>f.st......
wu.89048894802,89048894802.mets.xml,True,True,>f.st......
wu.89048894802,89048894802.zip,True,True,>f.st......
wu.89053180782,89053180782.mets.xml,True,True,>f.st......
wu.89053180782,89053180782.zip,True,True,>f.st......
wu.89069583706,89069583706.mets.xml,True,True,>f.st......
wu.89069583706,89069583706.zip,True,True,>f.st......
wu.89080123524,89080123524.mets.xml,True,True,>f.st......
wu.89080123524,89080123524.zip,True,True,>f.st......
wu.89089187553,89089187553.mets.xml,True,True,>f.st......
wu.89089187553,89089187553.zip,True,True,>f.st......
wu.89089192348,89089192348.mets.xml,True,True,>f.st......
wu.89089192348,89089192348.zip,True,True,>f.st......
wu.89089192405,89089192405.mets.xml,True,True,>f.st......
wu.89089192405,89089192405.zip,True,True,>f.st......
wu.89089192462,89089192462.mets.xml,True,True,>f.st......
wu.89089192462,89089192462.zip,True,True,>f.st......
wu.89089193338,89089193338.mets.xml,True,True,>f.st......
wu.89089193338,89089193338.zip,True,True,>f.st......
wu.89089193379,89089193379.mets.xml,True,True,>f.st......
wu.89089193379,89089193379.zip,True,True,>f.st......
wu.89089193437,89089193437.mets.xml,True,True,>f.st......
wu.89089193437,89089193437.zip,True,True,>f.st......
wu.89089193742,89089193742.mets.xml,True,True,>f.st......
wu.89089193742,89089193742.zip,True,True,>f.st......
wu.89089195432,89089195432.mets.xml,True,True,>f.st......
wu.89089195432,89089195432.zip,True,True,>f.st......
wu.89089203806,89089203806.mets.xml,True,True,>f.st......
wu.89089203806,89089203806.zip,True,True,>f.st......
wu.89090359985,89090359985.mets.xml,True,True,>f.st......
wu.89090359985,89090359985.zip,True,True,>f.st......
wu.89090360041,89090360041.mets.xml,True,True,>f.st......
wu.89090360041,89090360041.zip,True,True,>f.st......
wu.89090360066,89090360066.mets.xml,True,True,>f.st......
wu.89090360066,89090360066.zip,True,True,>f.st......
wu.89090360132,89090360132.mets.xml,True,True,>f.st......
wu.89090360132,89090360132.zip,True,True,>f.st......
wu.89090360298,89090360298.mets.xml,True,True,>f.st......
wu.89090360298,89090360298.zip,True,True,>f.st......
wu.89090360355,89090360355.mets.xml,True,True,>f.st......
wu.89090360355,89090360355.zip,True,True,>f.st......
wu.89090360389,89090360389.mets.xml,True,True,>f.st......
wu.89090360389,89090360389.zip,True,True,>f.st......
wu.89090394495,89090394495.mets.xml,True,True,>f.st......
wu.89090394495,89090394495.zip,True,True,>f.st......
wu.89090394602,89090394602.mets.xml,True,True,>f.st......
wu.89090394602,89090394602.zip,True,True,>f.st......
wu.89090394636,89090394636.mets.xml,True,True,>f.st......
wu.89090394636,89090394636.zip,True,True,>f.st......
wu.89090394669,89090394669.mets.xml,True,True,>f.st......
wu.89090394669,89090394669.zip,True,True,>f.st......
wu.89090394693,89090394693.mets.xml,True,True,>f.st......
wu.89090394693,89090394693.zip,True,True,>f.st......
wu.89090394925,89090394925.mets.xml,True,True,>f.st......
wu.89090394925,89090394925.zip,True,True,>f.st......
wu.89090394958,89090394958.mets.xml,True,True,>f.st......
wu.89090394958,89090394958.zip,True,True,>f.st......
wu.89090395088,89090395088.mets.xml,True,True,>f.st......
wu.89090395088,89090395088.zip,True,True,>f.st......
wu.89097127401,89097127401.mets.xml,True,True,>f.st......
wu.89097127401,89097127401.zip,True,True,>f.st......
wu.89097135362,89097135362.mets.xml,True,True,>f.st......
wu.89097135362,89097135362.zip,True,True,>f.st......
wu.89097627673,89097627673.mets.xml,True,True,>f.st......
wu.89097627673,89097627673.zip,True,True,>f.st......
wu.89097627681,89097627681.mets.xml,True,True,>f.st......
wu.89097627681,89097627681.zip,True,True,>f.st......
wu.89098105000,89098105000.mets.xml,True,True,>f.st......
wu.89098105000,89098105000.zip,True,True,>f.st......
wu.89098526627,89098526627.mets.xml,True,True,>f.st......
wu.89098526627,89098526627.zip,True,True,>f.st......
wu.89098727910,89098727910.mets.xml,True,True,>f.st......
wu.89098727910,89098727910.zip,True,True,>f.st......
wu.89098851819,89098851819.mets.xml,True,True,>f.st......
wu.89098851819,89098851819.zip,True,True,>f.st......
wu.89099138869,89099138869.mets.xml,True,True,>f.st......
wu.89099138869,89099138869.zip,True,True,>f.st......
wu.89099138885,89099138885.mets.xml,True,True,>f.st......
wu.89099138885,89099138885.zip,True,True,>f.st......
wu.89099138901,89099138901.mets.xml,True,True,>f.st......
wu.89099138901,89099138901.zip,True,True,>f.st......
wu.89099138927,89099138927.mets.xml,True,True,>f.st......
wu.89099138927,89099138927.zip,True,True,>f.st......
wu.89099138943,89099138943.mets.xml,True,True,>f.st......
wu.89099138943,89099138943.zip,True,True,>f.st......
wu.89099138968,89099138968.mets.xml,True,True,>f.st......
wu.89099138968,89099138968.zip,True,True,>f.st......
wu.89099221848,89099221848.mets.xml,True,True,>f.st......
wu.89099221848,89099221848.zip,True,True,>f.st......
wu.89099408395,89099408395.mets.xml,True,True,>f.st......
wu.89099408395,89099408395.zip,True,True,>f.st......
wu.89099423253,89099423253.mets.xml,True,True,>f.st......
wu.89099423253,89099423253.zip,True,True,>f.st......
wu.89099427403,89099427403.mets.xml,True,True,>f.st......
wu.89099427403,89099427403.zip,True,True,>f.st......
wu.89099427569,89099427569.mets.xml,True,True,>f.st......
wu.89099427569,89099427569.zip,True,True,>f.st......
wu.89099427635,89099427635.mets.xml,True,True,>f.st......
wu.89099427635,89099427635.zip,True,True,>f.st......
wu.89099427825,89099427825.mets.xml,True,True,>f.st......
wu.89099427825,89099427825.zip,True,True,>f.st......
wu.89099428112,89099428112.mets.xml,True,True,>f.st......
wu.89099428112,89099428112.zip,True,True,>f.st......
wu.89099428187,89099428187.mets.xml,True,True,>f.st......
wu.89099428187,89099428187.zip,True,True,>f.st......
wu.89099428302,89099428302.mets.xml,True,True,>f.st......
wu.89099428302,89099428302.zip,True,True,>f.st......
wu.89099428328,89099428328.mets.xml,True,True,>f.st......
wu.89099428328,89099428328.zip,True,True,>f.st......
wu.89099428336,89099428336.mets.xml,True,True,>f.st......
wu.89099428336,89099428336.zip,True,True,>f.st......
wu.89099428351,89099428351.mets.xml,True,True,>f.st......
wu.89099428351,89099428351.zip,True,True,>f.st......
wu.89099428369,89099428369.mets.xml,True,True,>f.st......
wu.89099428369,89099428369.zip,True,True,>f.st......
wu.89099428393,89099428393.mets.xml,True,True,>f.st......
wu.89099428393,89099428393.zip,True,True,>f.st......
wu.89099428450,89099428450.mets.xml,True,True,>f.st......
wu.89099428450,89099428450.zip,True,True,>f.st......
wu.89099428567,89099428567.mets.xml,True,True,>f.st......
wu.89099428567,89099428567.zip,True,True,>f.st......
wu.89099428583,89099428583.mets.xml,True,True,>f.st......
wu.89099428583,89099428583.zip,True,True,>f.st......
wu.89099428625,89099428625.mets.xml,True,True,>f.st......
wu.89099428625,89099428625.zip,True,True,>f.st......
wu.89099428658,89099428658.mets.xml,True,True,>f.st......
wu.89099428658,89099428658.zip,True,True,>f.st......
wu.89099795882,89099795882.mets.xml,True,True,>f.st......
wu.89099795882,89099795882.zip,True,True,>f.st......
wu.89099796104,89099796104.mets.xml,True,True,>f.st......
wu.89099796104,89099796104.zip,True,True,>f.st......
wu.89099796419,89099796419.mets.xml,True,True,>f.st......
wu.89099796419,89099796419.zip,True,True,>f.st......
wu.89099797383,89099797383.mets.xml,True,True,>f.st......
wu.89099797383,89099797383.zip,True,True,>f.st......
wu.89099798530,89099798530.mets.xml,True,True,>f.st......
wu.89099798530,89099798530.zip,True,True,>f.st......
wu.89099893471,89099893471.mets.xml,True,True,>f.st......
wu.89099893471,89099893471.zip,True,True,>f.st......
wu.89099893539,89099893539.mets.xml,True,True,>f.st......
wu.89099893539,89099893539.zip,True,True,>f.st......
wu.89099893596,89099893596.mets.xml,True,True,>f.st......
wu.89099893596,89099893596.zip,True,True,>f.st......
wu.89099893646,89099893646.mets.xml,True,True,>f.st......
wu.89099893646,89099893646.zip,True,True,>f.st......
wu.89099893703,89099893703.mets.xml,True,True,>f.st......
wu.89099893703,89099893703.zip,True,True,>f.st......
wu.89099893760,89099893760.mets.xml,True,True,>f.st......
wu.89099893760,89099893760.zip,True,True,>f.st......
wu.89099893786,89099893786.mets.xml,True,True,>f.st......
wu.89099893786,89099893786.zip,True,True,>f.st......
wu.89099893828,89099893828.mets.xml,True,True,>f.st......
wu.89099893828,89099893828.zip,True,True,>f.st......
wu.89099893893,89099893893.mets.xml,True,True,>f.st......
wu.89099893893,89099893893.zip,True,True,>f.st......
wu.89099893901,89099893901.mets.xml,True,True,>f.st......
wu.89099893901,89099893901.zip,True,True,>f.st......
wu.89099893968,89099893968.mets.xml,True,True,>f.st......
wu.89099893968,89099893968.zip,True,True,>f.st......
wu.89099894032,89099894032.mets.xml,True,True,>f.st......
wu.89099894032,89099894032.zip,True,True,>f.st......
wu.89099894099,89099894099.mets.xml,True,True,>f.st......
wu.89099894099,89099894099.zip,True,True,>f.st......
wu.89099894206,89099894206.mets.xml,True,True,>f.st......
wu.89099894206,89099894206.zip,True,True,>f.st......
wu.89099894214,89099894214.mets.xml,True,True,>f.st......
wu.89099894214,89099894214.zip,True,True,>f.st......
wu.89099894230,89099894230.mets.xml,True,True,>f.st......
wu.89099894230,89099894230.zip,True,True,>f.st......
wu.89099894271,89099894271.mets.xml,True,True,>f.st......
wu.89099894271,89099894271.zip,True,True,>f.st......
wu.89099894297,89099894297.mets.xml,True,True,>f.st......
wu.89099894297,89099894297.zip,True,True,>f.st......
wu.89099894305,89099894305.mets.xml,True,True,>f.st......
wu.89099894305,89099894305.zip,True,True,>f.st......
wu.89099894313,89099894313.mets.xml,True,True,>f.st......
wu.89099894313,89099894313.zip,True,True,>f.st......
wu.89099894354,89099894354.mets.xml,True,True,>f.st......
wu.89099894354,89099894354.zip,True,True,>f.st......
wu.89099894370,89099894370.mets.xml,True,True,>f.st......
wu.89099894370,89099894370.zip,True,True,>f.st......
wu.89099894396,89099894396.mets.xml,True,True,>f.st......
wu.89099894396,89099894396.zip,True,True,>f.st......
wu.89099894446,89099894446.mets.xml,True,True,>f.st......
wu.89099894446,89099894446.zip,True,True,>f.st......
wu.89099894453,89099894453.mets.xml,True,True,>f.st......
wu.89099894453,89099894453.zip,True,True,>f.st......
wu.89099894487,89099894487.mets.xml,True,True,>f.st......
wu.89099894487,89099894487.zip,True,True,>f.st......
wu.89099894545,89099894545.mets.xml,True,True,>f.st......
wu.89099894545,89099894545.zip,True,True,>f.st......
wu.89099894594,89099894594.mets.xml,True,True,>f.st......
wu.89099894594,89099894594.zip,True,True,>f.st......
wu.89099894628,89099894628.mets.xml,True,True,>f.st......
wu.89099894628,89099894628.zip,True,True,>f.st......
wu.89099894750,89099894750.mets.xml,True,True,>f.st......
wu.89099894750,89099894750.zip,True,True,>f.st......
wu.89099894776,89099894776.mets.xml,True,True,>f.st......
wu.89099894776,89099894776.zip,True,True,>f.st......
wu.89099894842,89099894842.mets.xml,True,True,>f.st......
wu.89099894842,89099894842.zip,True,True,>f.st......
wu.89099894867,89099894867.mets.xml,True,True,>f.st......
wu.89099894867,89099894867.zip,True,True,>f.st......
wu.89099895039,89099895039.mets.xml,True,True,>f.st......
wu.89099895039,89099895039.zip,True,True,>f.st......
wu.89099896037,89099896037.mets.xml,True,True,>f.st......
wu.89099896037,89099896037.zip,True,True,>f.st......
wu.89099896060,89099896060.mets.xml,True,True,>f.st......
wu.89099896060,89099896060.zip,True,True,>f.st......
wu.89099896102,89099896102.mets.xml,True,True,>f.st......
wu.89099896102,89099896102.zip,True,True,>f.st......
wu.89099896151,89099896151.mets.xml,True,True,>f.st......
wu.89099896151,89099896151.zip,True,True,>f.st......
wu.89099896169,89099896169.mets.xml,True,True,>f.st......
wu.89099896169,89099896169.zip,True,True,>f.st......
wu.89099896185,89099896185.mets.xml,True,True,>f.st......
wu.89099896185,89099896185.zip,True,True,>f.st......
wu.89099896193,89099896193.mets.xml,True,True,>f.st......
wu.89099896193,89099896193.zip,True,True,>f.st......
wu.89099896227,89099896227.mets.xml,True,True,>f.st......
wu.89099896227,89099896227.zip,True,True,>f.st......
wu.89099896243,89099896243.mets.xml,True,True,>f.st......
wu.89099896243,89099896243.zip,True,True,>f.st......
wu.89099896268,89099896268.mets.xml,True,True,>f.st......
wu.89099896268,89099896268.zip,True,True,>f.st......
wu.89099896292,89099896292.mets.xml,True,True,>f.st......
wu.89099896292,89099896292.zip,True,True,>f.st......
wu.89099896300,89099896300.mets.xml,True,True,>f.st......
wu.89099896300,89099896300.zip,True,True,>f.st......
wu.89099896318,89099896318.mets.xml,True,True,>f.st......
wu.89099896318,89099896318.zip,True,True,>f.st......
wu.89099896326,89099896326.mets.xml,True,True,>f.st......
wu.89099896326,89099896326.zip,True,True,>f.st......
wu.89099896375,89099896375.mets.xml,True,True,>f.st......
wu.89099896375,89099896375.zip,True,True,>f.st......
wu.89099896557,89099896557.mets.xml,True,True,>f.st......
wu.89099896557,89099896557.zip,True,True,>f.st......
wu.89099896730,89099896730.mets.xml,True,True,>f.st......
wu.89099896730,89099896730.zip,True,True,>f.st......
wu.89099896771,89099896771.mets.xml,True,True,>f.st......
wu.89099896771,89099896771.zip,True,True,>f.st......
wu.89099896847,89099896847.mets.xml,True,True,>f.st......
wu.89099896847,89099896847.zip,True,True,>f.st......
wu.89099896888,89099896888.mets.xml,True,True,>f.st......
wu.89099896888,89099896888.zip,True,True,>f.st......
wu.89099896904,89099896904.mets.xml,True,True,>f.st......
wu.89099896904,89099896904.zip,True,True,>f.st......
wu.89099896912,89099896912.mets.xml,True,True,>f.st......
wu.89099896912,89099896912.zip,True,True,>f.st......
wu.89099897001,89099897001.mets.xml,True,True,>f.st......
wu.89099897001,89099897001.zip,True,True,>f.st......
wu.89099897027,89099897027.mets.xml,True,True,>f.st......
wu.89099897027,89099897027.zip,True,True,>f.st......
wu.89099897118,89099897118.mets.xml,True,True,>f.st......
wu.89099897118,89099897118.zip,True,True,>f.st......
wu.89099897126,89099897126.mets.xml,True,True,>f.st......
wu.89099897126,89099897126.zip,True,True,>f.st......
wu.89099897308,89099897308.mets.xml,True,True,>f.st......
wu.89099897308,89099897308.zip,True,True,>f.st......
wu.89099897316,89099897316.mets.xml,True,True,>f.st......
wu.89099897316,89099897316.zip,True,True,>f.st......
wu.89099897340,89099897340.mets.xml,True,True,>f.st......
wu.89099897340,89099897340.zip,True,True,>f.st......
wu.89099897357,89099897357.mets.xml,True,True,>f.st......
wu.89099897357,89099897357.zip,True,True,>f.st......
wu.89099897431,89099897431.mets.xml,True,True,>f.st......
wu.89099897431,89099897431.zip,True,True,>f.st......
wu.89099897837,89099897837.mets.xml,True,True,>f.st......
wu.89099897837,89099897837.zip,True,True,>f.st......
wu.89099900151,89099900151.mets.xml,True,True,>f.st......
wu.89099900151,89099900151.zip,True,True,>f.st......
wu.89099900573,89099900573.mets.xml,True,True,>f.st......
wu.89099900573,89099900573.zip,True,True,>f.st......
wu.89099900581,89099900581.mets.xml,True,True,>f.st......
wu.89099900581,89099900581.zip,True,True,>f.st......
wu.89099900706,89099900706.mets.xml,True,True,>f.st......
wu.89099900706,89099900706.zip,True,True,>f.st......
wu.89099901365,89099901365.mets.xml,True,True,>f.st......
wu.89099901365,89099901365.zip,True,True,>f.st......
wu.89099902017,89099902017.mets.xml,True,True,>f.st......
wu.89099902017,89099902017.zip,True,True,>f.st......
wu.89099902819,89099902819.mets.xml,True,True,>f.st......
wu.89099902819,89099902819.zip,True,True,>f.st......
wu.89099902843,89099902843.mets.xml,True,True,>f.st......
wu.89099902843,89099902843.zip,True,True,>f.st......
wu.89099902850,89099902850.mets.xml,True,True,>f.st......
wu.89099902850,89099902850.zip,True,True,>f.st......
wu.89099902876,89099902876.mets.xml,True,True,>f.st......
wu.89099902876,89099902876.zip,True,True,>f.st......
wu.89099902934,89099902934.mets.xml,True,True,>f.st......
wu.89099902934,89099902934.zip,True,True,>f.st......
wu.89099902959,89099902959.mets.xml,True,True,>f.st......
wu.89099902959,89099902959.zip,True,True,>f.st......
wu.89099903049,89099903049.mets.xml,True,True,>f.st......
wu.89099903049,89099903049.zip,True,True,>f.st......
wu.89099903056,89099903056.mets.xml,True,True,>f.st......
wu.89099903056,89099903056.zip,True,True,>f.st......
wu.89099903205,89099903205.mets.xml,True,True,>f.st......
wu.89099903205,89099903205.zip,True,True,>f.st......
wu.89099903213,89099903213.mets.xml,True,True,>f.st......
wu.89099903213,89099903213.zip,True,True,>f.st......
wu.89099903320,89099903320.mets.xml,True,True,>f.st......
wu.89099903320,89099903320.zip,True,True,>f.st......
wu.89099903361,89099903361.mets.xml,True,True,>f.st......
wu.89099903361,89099903361.zip,True,True,>f.st......
wu.89099903387,89099903387.mets.xml,True,True,>f.st......
wu.89099903387,89099903387.zip,True,True,>f.st......
wu.89099903411,89099903411.mets.xml,True,True,>f.st......
wu.89099903411,89099903411.zip,True,True,>f.st......
wu.89099903429,89099903429.mets.xml,True,True,>f.st......
wu.89099903429,89099903429.zip,True,True,>f.st......
wu.89099903478,89099903478.mets.xml,True,True,>f.st......
wu.89099903478,89099903478.zip,True,True,>f.st......
wu.89099903650,89099903650.mets.xml,True,True,>f.st......
wu.89099903650,89099903650.zip,True,True,>f.st......
